# NASA POWER daily point,lat=-4.53006,lon=136.89348,grid_elev_m=303.99,period=19960101-20260131
DATE,PRECTOTCORR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,WS10M_MAX,WS2M,PS
20000128,8.1,4.4724,-999.0,3.9528,-999.0,24.25,27.12,22.24,92.92,1.42,2.62,0.55,97.17
20000129,20.08,5.6666,-999.0,4.0368,-999.0,25.28,26.63,23.88,94.52,1.11,1.85,0.5,97.16
20000130,16.62,5.6546,-999.0,4.3008,-999.0,25.31,28.14,23.29,92.27,1.14,2.13,0.53,97.2
20000131,3.31,5.225,-999.0,4.32,-999.0,24.47,26.54,22.33,92.21,1.28,2.42,0.6,97.28
20000201,13.89,5.825,-999.0,4.3776,-999.0,24.12,27.5,21.33,89.7,1.59,2.77,0.59,97.27
20000202,15.49,3.9449,-999.0,3.5016,-999.0,24.31,25.64,23.49,95.72,1.41,1.99,0.55,97.27
20000203,2.53,5.6167,-999.0,3.6456,-999.0,24.74,26.51,23.43,93.91,1.21,2.16,0.5,97.2
20000204,5.54,5.375,-999.0,3.6072,-999.0,24.26,26.62,22.67,92.43,0.86,1.16,0.35,97.27
20000205,3.06,4.9582,-999.0,3.7584,-999.0,24.5,27.39,22.49,91.2,1.0,2.06,0.4,97.23
20000206,28.8,5.6928,-999.0,4.776,-999.0,24.13,26.19,22.17,94.6,1.36,2.16,0.51,97.13
20000207,7.53,5.6734,-999.0,3.6288,-999.0,24.43,25.8,23.36,94.0,1.17,1.52,0.56,97.15
20000208,4.11,5.9621,-999.0,3.948,-999.0,24.8,27.11,23.55,91.41,1.51,2.14,0.55,97.26
20000209,2.36,4.9968,-999.0,4.3512,-999.0,23.9,26.28,22.32,93.24,1.47,2.78,0.59,97.36
20000210,1.68,6.9778,-999.0,2.8752,-999.0,24.15,27.16,21.79,88.62,0.94,1.69,0.37,97.37
20000211,0.84,5.6978,-999.0,4.512,-999.0,24.02,25.64,22.8,93.12,1.34,1.89,0.53,97.35
20000212,30.36,5.6844,-999.0,3.3048,-999.0,24.11,25.58,22.69,94.98,1.58,2.38,0.6,97.33
20000213,26.49,6.0091,-999.0,3.5136,-999.0,23.07,25.0,21.23,91.76,0.98,1.39,0.39,97.28
20000214,8.41,6.114,-999.0,4.9104,-999.0,23.67,25.98,22.3,93.53,1.22,2.12,0.5,97.28
20000215,1.67,6.973,-999.0,3.1704,-999.0,23.4,25.38,22.08,94.52,1.34,2.09,0.55,97.28
20000216,0.39,5.3196,-999.0,3.2016,-999.0,24.0,27.69,20.54,84.08,1.59,2.16,0.54,97.17
20000217,10.64,4.8446,-999.0,4.4112,-999.0,23.96,26.33,22.03,91.17,1.09,1.81,0.42,97.3
20000218,40.92,4.4556,-999.0,4.176,-999.0,23.51,24.46,22.73,97.81,1.38,2.05,0.52,97.34
20000219,7.92,5.755,-999.0,4.2816,-999.0,24.45,26.72,22.76,93.35,1.29,2.53,0.52,97.24
20000220,0.12,6.6442,-999.0,2.4672,-999.0,25.3,28.48,23.3,89.73,1.36,2.44,0.54,97.18
20000221,0.37,4.9517,-999.0,3.972,-999.0,23.7,26.4,22.0,89.43,0.95,1.63,0.38,97.29
20000222,26.49,4.9092,-999.0,3.9336,-999.0,24.15,25.77,22.06,96.66,1.47,2.48,0.62,97.24
20000223,17.82,6.6468,-999.0,3.3576,-999.0,24.82,26.81,23.61,94.14,1.43,2.13,0.63,97.25
20000224,1.51,5.6611,-999.0,4.2912,-999.0,25.05,27.23,23.69,92.77,1.27,2.2,0.52,97.15
20000225,27.85,6.149,-999.0,3.9216,-999.0,24.84,26.88,23.37,93.04,1.42,2.13,0.56,97.27
20000226,27.33,5.4749,-999.0,3.624,-999.0,24.32,26.6,22.32,93.29,1.27,1.97,0.49,97.2
20000227,43.92,5.053,-999.0,3.8184,-999.0,24.23,25.39,23.32,96.76,1.32,1.84,0.52,97.21
20000228,13.18,6.4531,-999.0,4.1208,-999.0,24.23,26.59,22.91,94.19,1.28,2.13,0.53,97.22
20000229,14.9,6.2486,-999.0,4.3872,-999.0,24.13,26.76,22.69,92.72,1.38,2.19,0.61,97.3
20000301,5.48,4.7381,-999.0,4.4856,-999.0,23.48,26.31,21.32,91.98,1.12,1.72,0.47,97.28
20000302,1.22,5.309,-999.0,4.8624,-999.0,24.9,28.62,22.12,88.27,1.57,2.45,0.62,97.24
20000303,1.15,6.6334,-999.0,3.264,-999.0,23.97,28.03,21.07,84.78,1.31,2.07,0.54,97.46
20000304,17.15,5.7967,-999.0,4.6728,-999.0,23.89,27.85,20.66,87.82,1.25,2.28,0.5,97.42
20000305,12.99,5.3506,-999.0,3.9096,-999.0,23.37,26.47,21.25,90.89,1.04,1.81,0.37,97.43
20000306,2.88,5.6366,-999.0,3.8904,-999.0,24.59,27.9,22.29,89.17,1.37,2.57,0.57,97.32
20000307,9.82,5.5452,-999.0,4.776,-999.0,23.54,26.21,21.61,91.52,1.02,2.03,0.46,97.44
20000308,21.39,5.1067,-999.0,4.4184,-999.0,24.05,26.66,22.63,93.33,1.42,2.42,0.62,97.39
20000309,13.1,5.994,-999.0,4.1712,-999.0,23.77,25.78,22.56,95.46,1.33,2.08,0.58,97.35
20000310,7.45,5.1259,-999.0,4.3776,-999.0,23.96,25.92,22.61,94.55,1.19,1.73,0.55,97.39
20000311,0.51,5.8596,-999.0,3.4392,-999.0,24.08,27.09,21.88,89.97,1.17,1.91,0.57,97.25
20000312,0.38,4.4323,-999.0,3.7032,-999.0,24.89,28.14,22.42,88.71,1.43,2.73,0.66,97.13
20000313,10.61,6.0622,-999.0,3.6936,-999.0,24.83,27.24,23.08,91.25,1.38,2.35,0.62,97.2
20000314,8.25,5.8495,-999.0,4.3968,-999.0,24.19,26.91,22.78,91.68,1.01,1.84,0.47,97.29
20000315,0.7,4.8082,-999.0,4.5216,-999.0,23.68,25.76,22.14,93.74,1.38,2.23,0.62,97.22
20000316,1.45,6.144,-999.0,3.1104,-999.0,24.26,28.14,21.07,88.1,1.5,2.41,0.56,97.11
20000317,14.6,5.1384,-999.0,4.3344,-999.0,24.68,27.02,23.12,94.0,1.35,2.31,0.56,97.1
20000318,4.65,5.3215,-999.0,4.2648,-999.0,23.99,25.35,22.51,94.92,1.1,2.15,0.48,97.35
20000319,6.89,5.1763,-999.0,4.7328,-999.0,24.04,27.07,21.75,91.06,1.43,2.49,0.57,97.34
20000320,36.68,5.4799,-999.0,3.2232,-999.0,23.85,26.74,22.27,94.04,1.05,1.62,0.44,97.34
20000321,26.02,5.9422,-999.0,4.7616,-999.0,23.78,25.86,22.54,94.35,1.45,2.37,0.57,97.35
20000322,0.25,5.6592,-999.0,4.3344,-999.0,23.91,26.06,22.44,93.29,1.27,2.16,0.48,97.28
20000323,0.05,5.4814,-999.0,4.068,-999.0,24.68,27.87,22.51,88.27,1.2,2.22,0.45,97.26
20000324,0.05,5.8548,-999.0,3.9528,-999.0,24.48,27.2,22.53,89.68,1.09,1.88,0.42,97.33
20000325,1.68,5.8303,-999.0,4.7376,-999.0,23.62,24.71,22.71,95.11,1.25,1.87,0.48,97.43
20000326,0.22,6.3331,-999.0,2.544,-999.0,24.12,26.63,22.14,90.49,1.31,2.09,0.53,97.38
20000327,9.48,5.5978,-999.0,4.056,-999.0,23.57,25.1,22.13,94.09,1.12,1.49,0.43,97.33
20000328,3.68,5.3246,-999.0,4.452,-999.0,24.06,25.81,22.82,93.82,1.02,1.71,0.43,97.35
20000329,14.47,5.9498,-999.0,3.348,-999.0,23.57,25.65,21.81,91.12,0.87,1.25,0.33,97.44
20000330,22.45,5.3928,-999.0,3.264,-999.0,23.98,26.74,22.28,90.68,1.0,1.51,0.39,97.28
20000331,7.93,5.6066,-999.0,3.564,-999.0,23.89,27.06,21.84,90.31,0.95,1.62,0.4,97.2
20000401,4.11,5.9501,-999.0,3.3816,-999.0,24.87,28.66,21.74,87.33,1.42,2.04,0.54,97.2
20000402,4.72,5.5135,-999.0,4.8,-999.0,24.29,25.69,23.25,94.74,1.14,1.44,0.44,97.2
20000403,13.71,5.4408,-999.0,4.9992,-999.0,23.85,25.31,22.86,96.71,1.33,1.93,0.56,97.27
20000404,4.81,5.9218,-999.0,2.4384,-999.0,24.44,27.11,22.45,93.08,1.45,2.31,0.59,97.2
20000405,6.59,4.2485,-999.0,3.9912,-999.0,23.97,25.35,22.74,94.58,1.2,1.57,0.51,97.31
20000406,2.03,5.1708,-999.0,4.368,-999.0,24.02,25.06,23.23,94.93,1.24,2.28,0.53,97.34
20000407,4.11,5.3038,-999.0,3.8592,-999.0,24.4,27.27,22.63,90.85,1.4,1.98,0.55,97.4
20000408,40.75,5.1862,-999.0,3.0072,-999.0,22.81,25.11,20.19,92.73,1.21,2.02,0.39,97.34
20000409,16.33,5.2613,-999.0,3.108,-999.0,24.09,25.88,23.0,94.08,1.3,1.99,0.53,97.31
20000410,37.99,4.8708,-999.0,3.216,-999.0,24.03,26.88,22.09,91.95,1.03,1.53,0.4,97.34
20000411,55.31,5.1718,-999.0,4.3488,-999.0,23.61,25.47,22.38,92.98,0.89,1.34,0.35,97.39
20000412,8.99,5.2711,-999.0,3.8208,-999.0,25.02,28.0,22.89,90.26,1.26,1.99,0.53,97.21
20000413,20.37,5.8627,-999.0,2.5608,-999.0,24.55,27.26,23.1,92.12,1.28,2.23,0.53,97.21
20000414,14.36,5.3981,-999.0,3.0288,-999.0,23.99,26.58,22.22,92.51,1.25,2.26,0.5,97.22
20000415,5.39,4.6154,-999.0,3.9744,-999.0,23.94,25.45,22.81,95.71,1.27,1.71,0.51,97.27
20000416,1.76,5.4857,-999.0,2.724,-999.0,24.13,26.05,22.91,94.63,1.21,1.79,0.48,97.25
20000417,8.17,5.207,-999.0,3.9216,-999.0,24.56,27.12,23.01,93.66,1.45,2.37,0.61,97.37
20000418,4.57,3.7258,-999.0,3.3624,-999.0,24.16,27.17,22.62,91.91,1.16,1.79,0.51,97.51
20000419,9.32,4.775,-999.0,2.016,-999.0,24.62,27.66,22.46,89.73,1.24,2.3,0.54,97.42
20000420,22.2,4.1993,-999.0,3.996,-999.0,24.18,26.22,22.87,96.01,1.32,1.93,0.52,97.29
20000421,14.66,3.7606,-999.0,3.6936,-999.0,24.27,25.8,23.33,96.57,1.04,1.5,0.43,97.32
20000422,40.1,5.0539,-999.0,3.7008,-999.0,24.23,26.28,22.91,95.36,1.16,1.69,0.45,97.42
20000423,19.92,4.7122,-999.0,3.0672,-999.0,23.56,24.97,21.19,96.02,1.52,2.49,0.59,97.46
20000424,2.21,5.8133,-999.0,2.0256,-999.0,24.03,27.06,21.0,87.93,1.38,1.88,0.4,97.32
20000425,20.59,4.9481,-999.0,4.4304,-999.0,24.41,26.62,22.82,93.58,1.35,1.97,0.54,97.34
20000426,3.56,5.4058,-999.0,3.24,-999.0,24.55,26.11,23.53,93.62,1.05,1.46,0.43,97.31
20000427,3.44,4.2082,-999.0,3.0168,-999.0,24.41,26.77,22.53,91.03,1.17,2.08,0.44,97.32
20000428,39.92,4.2254,-999.0,3.5424,-999.0,24.14,25.45,23.01,96.36,1.47,2.03,0.63,97.37
20000429,41.82,5.0496,-999.0,2.2656,-999.0,24.15,26.58,22.48,93.92,1.43,2.33,0.59,97.38
20000430,13.55,5.2735,-999.0,3.6144,-999.0,23.33,26.19,21.76,93.57,1.18,2.53,0.51,97.42
20000501,4.09,4.482,-999.0,3.3504,-999.0,23.68,26.21,20.69,91.88,1.14,1.52,0.5,97.3
20000502,1.61,5.0232,-999.0,3.6576,-999.0,24.7,28.16,22.48,90.84,1.43,2.4,0.63,97.33
20000503,0.51,5.0388,-999.0,2.9928,-999.0,24.36,27.03,22.51,89.17,1.06,1.79,0.5,97.41
20000504,0.0,5.5507,-999.0,2.8032,-999.0,24.35,27.82,21.49,86.26,1.17,1.54,0.47,97.42
20000505,0.19,4.5571,-999.0,3.9672,-999.0,24.17,26.61,22.24,91.15,0.89,1.33,0.37,97.4
20000506,7.15,4.71,-999.0,3.8088,-999.0,23.97,25.26,22.83,94.07,1.22,2.27,0.52,97.42
20000507,24.59,4.656,-999.0,3.1224,-999.0,24.77,26.8,22.88,95.25,1.23,1.92,0.46,97.23
20000508,7.77,5.0011,-999.0,3.2304,-999.0,24.53,25.98,23.13,95.44,1.46,2.4,0.56,97.25
20000509,6.19,3.481,-999.0,3.348,-999.0,24.1,24.85,23.43,97.42,1.19,1.43,0.48,97.32
20000510,4.45,4.2132,-999.0,3.54,-999.0,24.17,25.39,22.92,95.62,1.13,2.31,0.44,97.29
20000511,19.77,4.2785,-999.0,2.436,-999.0,24.43,26.8,22.88,90.55,1.11,2.12,0.46,97.3
20000512,5.17,4.8144,-999.0,3.2928,-999.0,23.75,25.1,22.84,93.51,0.68,1.23,0.32,97.46
20000513,8.88,5.4218,-999.0,2.2968,-999.0,24.68,27.09,22.67,91.29,1.21,2.03,0.45,97.42
20000514,2.04,4.5439,-999.0,2.9232,-999.0,24.66,26.44,23.49,95.1,1.49,2.99,0.59,97.49
20000515,7.88,3.725,-999.0,3.7344,-999.0,24.39,25.79,23.13,95.51,1.16,1.96,0.5,97.56
20000516,2.44,4.6142,-999.0,3.084,-999.0,24.48,26.08,23.44,93.69,1.71,2.8,0.7,97.53
20000517,0.12,4.9344,-999.0,3.7824,-999.0,23.93,25.9,22.49,91.35,1.37,1.84,0.57,97.53
20000518,2.1,4.3848,-999.0,3.7656,-999.0,24.13,25.97,22.52,93.75,1.39,2.28,0.59,97.51
20000519,3.97,5.0165,-999.0,3.3168,-999.0,23.86,25.31,22.77,96.23,1.08,1.6,0.43,97.5
20000520,9.59,5.4235,-999.0,2.0712,-999.0,24.18,25.67,23.01,95.6,1.1,1.48,0.51,97.52
20000521,33.3,4.1813,-999.0,3.7056,-999.0,23.84,24.71,23.02,97.01,1.24,1.96,0.51,97.55
20000522,13.67,3.6665,-999.0,2.64,-999.0,24.02,25.75,22.93,96.94,1.32,1.96,0.52,97.49
20000523,2.63,3.4927,-999.0,3.432,-999.0,23.61,25.82,22.3,94.09,0.73,1.2,0.29,97.51
20000524,0.64,5.7108,-999.0,2.6736,-999.0,24.42,27.24,22.29,91.47,1.2,1.9,0.44,97.39
20000525,2.66,5.1151,-999.0,3.348,-999.0,24.11,25.32,23.35,95.61,1.14,1.7,0.45,97.36
20000526,1.34,3.8758,-999.0,3.0408,-999.0,23.81,25.43,22.82,95.01,1.08,1.66,0.45,97.35
20000527,0.54,5.543,-999.0,2.6112,-999.0,23.41,24.69,22.46,94.14,1.29,1.72,0.51,97.38
20000528,1.41,5.2032,-999.0,3.1896,-999.0,23.78,25.24,22.21,95.68,1.13,1.38,0.45,97.39
20000529,13.36,3.9922,-999.0,3.7056,-999.0,24.29,25.47,23.53,96.72,1.1,1.9,0.44,97.23
20000530,7.53,4.9944,-999.0,3.0696,-999.0,23.88,24.89,22.93,97.24,1.44,2.24,0.57,97.26
20000531,3.97,3.9502,-999.0,3.0576,-999.0,23.59,24.45,22.9,96.61,1.25,1.98,0.51,97.22
20000601,30.65,4.5211,-999.0,3.7968,-999.0,23.44,24.36,22.4,96.5,1.08,1.58,0.46,97.28
20000602,45.9,3.4356,-999.0,2.9352,-999.0,23.16,24.5,22.29,96.02,1.21,1.5,0.58,97.3
20000603,20.95,3.8671,-999.0,3.9744,-999.0,23.51,26.41,21.87,93.1,1.49,2.2,0.63,97.28
20000604,3.75,3.5446,-999.0,3.3792,-999.0,23.96,26.59,22.23,91.86,1.43,2.56,0.59,97.28
20000605,0.36,3.6874,-999.0,3.6,-999.0,24.62,27.26,23.0,89.48,1.49,2.54,0.66,97.34
20000606,0.63,4.3632,-999.0,3.792,-999.0,24.48,27.09,22.9,90.83,1.58,2.29,0.64,97.4
20000607,2.86,4.8206,-999.0,3.5856,-999.0,24.6,26.78,23.45,94.02,0.94,1.42,0.42,97.34
20000608,5.33,5.5363,-999.0,2.7168,-999.0,24.78,27.1,23.09,92.34,1.06,2.05,0.4,97.4
20000609,5.18,5.737,-999.0,2.7,-999.0,24.04,25.2,23.24,96.67,1.35,2.53,0.51,97.48
20000610,6.05,3.8501,-999.0,3.5544,-999.0,24.18,26.42,22.47,94.45,1.27,2.43,0.41,97.49
20000611,2.89,1.6039,-999.0,0.984,-999.0,24.33,25.72,23.36,95.76,1.55,2.24,0.57,97.46
20000612,15.44,5.3453,-999.0,2.3304,-999.0,23.8,25.82,22.88,94.92,1.5,2.25,0.66,97.46
20000613,31.15,4.0193,-999.0,4.02,-999.0,23.13,24.0,22.43,96.56,1.52,2.02,0.61,97.54
20000614,17.25,3.4214,-999.0,3.324,-999.0,22.74,24.72,21.54,94.39,1.43,2.32,0.64,97.65
20000615,1.6,3.54,-999.0,3.3624,-999.0,23.17,25.51,21.54,93.83,1.23,2.48,0.51,97.62
20000616,29.34,5.0249,-999.0,3.8088,-999.0,23.68,25.86,22.58,93.22,1.52,2.17,0.6,97.53
20000617,26.58,2.5387,-999.0,2.4696,-999.0,23.74,25.58,22.86,94.71,0.67,1.17,0.33,97.44
20000618,5.41,3.7906,-999.0,3.348,-999.0,23.58,24.85,22.56,95.75,1.54,2.33,0.61,97.45
20000619,32.26,4.8794,-999.0,3.924,-999.0,23.71,25.86,22.79,95.49,1.1,1.78,0.42,97.47
20000620,17.68,2.3273,-999.0,1.884,-999.0,23.77,24.88,22.79,97.41,1.32,2.39,0.51,97.44
20000621,0.94,3.6396,-999.0,3.1872,-999.0,24.46,27.02,22.67,92.47,1.08,1.75,0.46,97.55
20000622,6.84,4.4626,-999.0,3.4152,-999.0,24.32,27.11,22.72,93.52,1.35,2.35,0.51,97.47
20000623,37.74,3.401,-999.0,3.3288,-999.0,23.45,25.33,22.46,95.54,1.15,1.5,0.45,97.48
20000624,31.78,4.0822,-999.0,4.0584,-999.0,23.36,25.11,22.49,96.3,1.37,2.14,0.56,97.38
20000625,25.04,2.7456,-999.0,2.34,-999.0,23.35,25.36,22.35,95.02,0.82,1.2,0.38,97.33
20000626,24.64,3.8016,-999.0,3.3024,-999.0,22.71,24.71,21.8,94.9,1.38,2.21,0.57,97.32
20000627,20.82,4.2905,-999.0,3.624,-999.0,22.24,23.33,21.55,96.05,1.2,1.48,0.49,97.3
20000628,4.5,3.757,-999.0,3.6216,-999.0,22.42,23.91,21.58,95.47,1.21,1.97,0.48,97.28
20000629,27.05,3.0818,-999.0,3.0936,-999.0,22.55,24.05,21.5,96.83,1.53,2.29,0.63,97.27
20000630,4.78,3.7109,-999.0,3.888,-999.0,22.81,25.07,21.65,93.23,1.4,1.88,0.59,97.31
20000701,24.43,4.4935,-999.0,3.7056,-999.0,22.74,24.65,21.82,95.43,1.17,2.02,0.51,97.26
20000702,67.83,4.5113,-999.0,4.032,-999.0,23.43,25.93,21.98,94.6,1.24,2.16,0.53,97.15
20000703,68.55,3.3715,-999.0,3.42,-999.0,23.37,24.92,22.37,96.27,1.4,2.37,0.62,97.14
20000704,8.02,3.8623,-999.0,3.5304,-999.0,23.75,26.27,22.64,94.96,1.33,2.16,0.56,97.16
20000705,12.2,3.8158,-999.0,3.5496,-999.0,23.77,26.29,22.49,93.92,1.39,2.76,0.59,97.21
20000706,36.47,3.6792,-999.0,3.8712,-999.0,22.84,24.53,21.69,95.98,1.42,2.38,0.66,97.23
20000707,77.9,3.8669,-999.0,4.1976,-999.0,22.16,23.42,21.33,96.16,0.88,1.77,0.38,97.3
20000708,64.26,3.1798,-999.0,3.132,-999.0,22.34,24.93,21.21,95.15,0.87,1.78,0.38,97.32
20000709,29.59,3.0012,-999.0,2.8248,-999.0,22.57,25.03,21.3,94.67,1.05,1.57,0.43,97.38
20000710,4.15,4.7566,-999.0,3.3576,-999.0,22.48,24.61,21.04,95.25,0.91,1.44,0.42,97.52
20000711,2.63,4.518,-999.0,3.5928,-999.0,22.77,25.15,21.22,94.03,1.49,2.01,0.64,97.54
20000712,36.25,2.5781,-999.0,2.3064,-999.0,21.73,23.47,20.79,95.36,1.12,1.99,0.51,97.56
20000713,22.06,3.7714,-999.0,3.6192,-999.0,21.04,22.62,20.21,96.01,1.26,1.81,0.57,97.65
20000714,19.86,3.7752,-999.0,3.9456,-999.0,21.66,24.03,20.03,94.52,1.29,2.18,0.56,97.65
20000715,5.43,3.6854,-999.0,3.1152,-999.0,22.21,23.94,20.84,93.81,0.99,2.24,0.46,97.66
20000716,5.24,3.3348,-999.0,3.3288,-999.0,22.36,25.12,20.8,92.39,1.38,2.73,0.57,97.71
20000717,1.62,3.8995,-999.0,3.5232,-999.0,21.34,23.09,20.32,93.76,1.02,1.54,0.49,97.76
20000718,0.97,3.4939,-999.0,3.1728,-999.0,21.29,23.39,20.16,92.72,1.19,2.36,0.55,97.62
20000719,0.17,3.8155,-999.0,3.2688,-999.0,21.23,23.28,20.06,91.39,1.3,2.06,0.58,97.53
20000720,1.56,3.6391,-999.0,3.2592,-999.0,22.01,24.85,20.37,91.36,1.19,2.46,0.51,97.6
20000721,0.47,4.1153,-999.0,3.3864,-999.0,22.36,25.09,20.64,91.46,1.33,2.66,0.54,97.67
20000722,19.55,4.4976,-999.0,2.8416,-999.0,22.42,25.3,20.88,92.86,1.42,2.28,0.57,97.62
20000723,11.02,3.9533,-999.0,4.0416,-999.0,22.47,25.42,20.64,92.04,1.0,2.06,0.4,97.57
20000724,10.33,4.4251,-999.0,3.1848,-999.0,22.82,25.52,21.34,93.99,1.3,2.33,0.55,97.54
20000725,43.16,3.9115,-999.0,3.7632,-999.0,22.58,24.97,21.09,95.36,1.13,2.19,0.43,97.52
20000726,26.16,5.0249,-999.0,3.0312,-999.0,22.62,25.36,21.31,93.89,1.29,2.3,0.52,97.47
20000727,14.67,3.8642,-999.0,3.6792,-999.0,22.44,24.42,21.21,95.75,1.59,2.8,0.65,97.48
20000728,17.13,3.4975,-999.0,3.5736,-999.0,22.3,24.77,20.68,94.85,1.0,2.15,0.37,97.52
20000729,53.86,3.1906,-999.0,3.0576,-999.0,22.91,25.28,21.68,93.63,1.06,2.3,0.48,97.53
20000730,29.52,4.7501,-999.0,3.9144,-999.0,21.9,24.55,19.45,91.46,1.01,2.25,0.41,97.59
20000731,1.03,4.6898,-999.0,2.7336,-999.0,22.74,25.8,21.11,91.9,1.19,2.23,0.5,97.53
20000801,3.02,3.5784,-999.0,3.3336,-999.0,22.35,25.03,20.96,92.17,1.19,2.39,0.53,97.52
20000802,7.99,4.375,-999.0,3.528,-999.0,22.5,25.79,20.83,92.77,1.45,2.52,0.65,97.44
20000803,31.53,3.7063,-999.0,3.9456,-999.0,22.21,25.14,20.28,93.93,1.09,1.76,0.37,97.47
20000804,16.65,4.0982,-999.0,3.4152,-999.0,23.39,26.17,21.55,93.76,1.34,2.27,0.56,97.39
20000805,34.73,3.9139,-999.0,3.8304,-999.0,23.21,26.07,21.64,94.68,1.02,2.29,0.44,97.39
20000806,22.46,3.5966,-999.0,3.636,-999.0,22.25,23.82,21.22,95.44,1.03,1.82,0.38,97.52
20000807,8.42,3.8371,-999.0,3.9624,-999.0,22.33,24.68,20.96,94.28,0.84,1.61,0.37,97.59
20000808,10.9,4.8967,-999.0,3.9096,-999.0,23.13,26.62,21.11,91.8,1.22,2.01,0.57,97.56
20000809,5.41,3.9134,-999.0,3.8136,-999.0,22.91,26.17,21.21,92.75,1.29,2.23,0.63,97.45
20000810,0.45,4.6889,-999.0,3.5904,-999.0,22.61,25.72,20.94,91.43,1.61,2.42,0.67,97.37
20000811,0.69,4.3572,-999.0,4.3176,-999.0,22.56,26.23,20.66,91.49,1.21,2.45,0.52,97.47
20000812,20.8,4.0046,-999.0,3.7152,-999.0,23.09,25.92,21.31,93.24,1.18,2.01,0.52,97.53
20000813,39.1,3.2405,-999.0,3.372,-999.0,22.72,24.91,21.66,95.27,1.58,2.85,0.67,97.56
20000814,30.93,3.1572,-999.0,3.2448,-999.0,22.25,24.23,21.25,95.06,1.44,2.2,0.63,97.53
20000815,32.89,3.539,-999.0,3.8064,-999.0,22.51,25.44,21.27,93.85,1.44,2.61,0.62,97.41
20000816,11.22,3.0799,-999.0,2.7144,-999.0,22.65,25.57,21.43,92.84,1.23,2.36,0.55,97.3
20000817,66.03,3.4658,-999.0,3.6048,-999.0,21.96,23.75,21.09,94.19,1.08,2.08,0.48,97.4
20000818,68.83,3.8047,-999.0,3.4728,-999.0,22.34,26.4,20.39,93.73,1.27,2.42,0.46,97.38
20000819,34.4,2.255,-999.0,1.9944,-999.0,22.79,25.05,21.3,95.53,1.07,1.71,0.38,97.33
20000820,19.15,3.329,-999.0,3.1344,-999.0,22.45,24.01,21.55,95.91,1.01,1.63,0.39,97.36
20000821,58.84,3.6264,-999.0,3.564,-999.0,22.62,23.92,21.64,96.55,1.03,1.84,0.42,97.28
20000822,57.7,3.2671,-999.0,3.2712,-999.0,22.72,25.05,21.48,93.44,1.02,1.95,0.4,97.37
20000823,14.19,5.1655,-999.0,3.5904,-999.0,22.41,24.59,21.15,95.55,0.96,1.9,0.4,97.5
20000824,1.2,5.1578,-999.0,4.5024,-999.0,22.51,25.43,20.14,90.92,1.39,2.39,0.57,97.56
20000825,0.02,5.5951,-999.0,4.2,-999.0,23.47,27.31,20.43,88.02,1.4,1.97,0.61,97.53
20000826,0.06,3.252,-999.0,3.0432,-999.0,23.43,26.66,21.09,89.02,1.49,2.62,0.66,97.49
20000827,0.24,3.3768,-999.0,3.4176,-999.0,22.44,24.05,21.25,91.61,1.23,2.06,0.49,97.71
20000828,0.05,5.3597,-999.0,4.2024,-999.0,23.27,26.06,21.09,86.79,1.13,2.17,0.45,97.6
20000829,12.1,5.2246,-999.0,4.6872,-999.0,22.42,24.24,21.02,91.85,0.96,1.56,0.45,97.59
20000830,2.96,3.7786,-999.0,3.3144,-999.0,22.77,26.26,20.57,91.23,1.05,2.18,0.46,97.57
20000831,1.7,4.4009,-999.0,4.1784,-999.0,23.14,25.7,21.3,92.65,1.04,1.84,0.43,97.56
20000901,3.94,4.344,-999.0,3.8184,-999.0,23.48,25.12,21.85,93.4,1.02,1.71,0.45,97.58
20000902,2.15,6.0826,-999.0,2.88,-999.0,24.17,26.9,21.5,92.09,1.26,2.0,0.56,97.52
20000903,23.57,3.9806,-999.0,3.0912,-999.0,24.31,27.3,22.74,92.52,1.84,3.02,0.75,97.49
20000904,14.28,2.7312,-999.0,2.3112,-999.0,22.64,24.5,20.67,92.67,0.99,2.4,0.38,97.52
20000905,1.65,5.779,-999.0,2.7768,-999.0,23.56,27.1,20.77,88.14,1.04,2.09,0.43,97.44
20000906,19.76,4.0205,-999.0,2.8008,-999.0,23.57,25.44,22.29,93.99,1.16,2.16,0.47,97.54
20000907,10.15,5.2517,-999.0,3.6888,-999.0,24.14,27.14,22.12,90.6,1.18,2.04,0.4,97.5
20000908,1.67,5.3753,-999.0,3.7344,-999.0,24.18,26.56,22.49,91.15,1.68,3.0,0.61,97.54
20000909,36.83,4.3894,-999.0,4.032,-999.0,23.38,25.42,22.25,93.49,1.24,2.09,0.5,97.52
20000910,16.34,4.6531,-999.0,3.9912,-999.0,23.14,26.3,21.41,91.65,1.06,2.06,0.47,97.53
20000911,1.16,4.8254,-999.0,4.344,-999.0,23.4,26.93,20.61,88.59,1.24,2.12,0.57,97.47
20000912,45.62,4.8624,-999.0,4.4472,-999.0,23.34,25.39,21.95,94.26,1.53,2.56,0.64,97.47
20000913,14.01,4.0574,-999.0,3.5136,-999.0,23.48,26.25,22.08,91.57,1.01,2.39,0.45,97.44
20000914,2.06,5.1223,-999.0,4.7688,-999.0,23.64,25.91,22.21,94.02,1.5,2.4,0.65,97.38
